Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
5444a751-c58b-456a-9fc9-1e4f292f2920,indifferent,26/09/2020 10:39,GIF,cooking,neutral,20
5444a751-c58b-456a-9fc9-1e4f292f2920,adore,12/02/2021 21:45,GIF,cooking,positive,72
5444a751-c58b-456a-9fc9-1e4f292f2920,scared,07/05/2021 17:44,GIF,cooking,negative,15
5444a751-c58b-456a-9fc9-1e4f292f2920,peeking,21/09/2020 14:45,GIF,cooking,neutral,35
5444a751-c58b-456a-9fc9-1e4f292f2920,dislike,07/08/2020 05:39,GIF,cooking,negative,10
5444a751-c58b-456a-9fc9-1e4f292f2920,love,03/10/2020 23:02,GIF,cooking,positive,65
5444a751-c58b-456a-9fc9-1e4f292f2920,intrigued,01/06/2021 03:59,GIF,cooking,positive,45
5444a751-c58b-456a-9fc9-1e4f292f2920,indifferent,12/04/2021 14:03,GIF,cooking,neutral,20
5444a751-c58b-456a-9fc9-1e4f292f2920,cherish,26/02/2021 13:49,GIF,cooking,positive,70
5444a751-c58b-456a-9fc9-1e4f292f2920,dislike,03/10/2020 01:25,GIF,cooking,negative,10
5444a751-c58b-456a-9fc9-1e4f292f2920,like,11/06/2021 14:40,GIF,cooking,positive,50
5444a751-c58b-456a-9fc9-1e4f292f2920,adore,09/09/2020 02:14,GIF,cooking,positive,72
5444a751-c58b-456a-9fc9-1e4f292f2920,cherish,28/08/2020 04:17,GIF,cooking,positive,70
5444a751-c58b-456a-9fc9-1e4f292f2920,interested,29/12/2020 17:48,GIF,cooking,positive,30
5444a751-c58b-456a-9fc9-1e4f292f2920,hate,13/12/2020 15:04,GIF,cooking,negative,5
5444a751-c58b-456a-9fc9-1e4f292f2920,super love,21/06/2020 16:37,GIF,cooking,positive,75
5444a751-c58b-456a-9fc9-1e4f292f2920,want,05/11/2020 09:57,GIF,cooking,positive,70
5444a751-c58b-456a-9fc9-1e4f292f2920,like,18/10/2020 06:06,GIF,cooking,positive,50
5444a751-c58b-456a-9fc9-1e4f292f2920,love,15/08/2020 16:10,GIF,cooking,positive,65
5444a751-c58b-456a-9fc9-1e4f292f2920,adore,30/09/2020 13:40,GIF,cooking,positive,72
5444a751-c58b-456a-9fc9-1e4f292f2920,hate,07/03/2021 06:12,GIF,cooking,negative,5
5444a751-c58b-456a-9fc9-1e4f292f2920,peeking,29/04/2021 03:40,GIF,cooking,neutral,35
5444a751-c58b-456a-9fc9-1e4f292f2920,interested,16/08/2020 20:23,GIF,cooking,positive,30
5444a751-c58b-456a-9fc9-1e4f292f2920,love,18/07/2020 15:48,GIF,cooking,positive,65
5444a751-c58b-456a-9fc9-1e4f292f2920,scared,23/10/2020 04:10,GIF,cooking,negative,15
5444a751-c58b-456a-9fc9-1e4f292f2920,super love,06/02/2021 10:36,GIF,cooking,positive,75
5444a751-c58b-456a-9fc9-1e4f292f2920,heart,06/07/2020 23:11,GIF,cooking,positive,60
5444a751-c58b-456a-9fc9-1e4f292f2920,like,19/05/2021 21:45,GIF,cooking,positive,50
5444a751-c58b-456a-9fc9-1e4f292f2920,worried,30/05/2021 21:52,GIF,cooking,negative,12
5444a751-c58b-456a-9fc9-1e4f292f2920,peeking,10/05/2021 21:57,GIF,cooking,neutral,35
1f0ed2b8-8531-416f-b694-a40a63f378a0,indifferent,24/06/2020 18:26,photo,animals,neutral,20
1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,26/05/2021 05:05,photo,animals,negative,15
1f0ed2b8-8531-416f-b694-a40a63f378a0,heart,04/12/2020 14:35,photo,animals,positive,60
1f0ed2b8-8531-416f-b694-a40a63f378a0,love,26/12/2020 08:16,photo,animals,positive,65
1f0ed2b8-8531-416f-b694-a40a63f378a0,super love,04/10/2020 05:43,photo,animals,positive,75
1f0ed2b8-8531-416f-b694-a40a63f378a0,intrigued,17/09/2020 15:22,photo,animals,positive,45
1f0ed2b8-8531-416f-b694-a40a63f378a0,peeking,26/10/2020 14:41,photo,animals,neutral,35
1f0ed2b8-8531-416f-b694-a40a63f378a0,love,18/10/2020 11:22,photo,animals,positive,65
1f0ed2b8-8531-416f-b694-a40a63f378a0,heart,13/12/2020 21:51,photo,animals,positive,60
1f0ed2b8-8531-416f-b694-a40a63f378a0,hate,23/07/2020 03:50,photo,animals,negative,5
1f0ed2b8-8531-416f-b694-a40a63f378a0,disgust,21/11/2020 16:42,photo,animals,negative,0
1f0ed2b8-8531-416f-b694-a40a63f378a0,intrigued,04/06/2021 22:20,photo,animals,positive,45
1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,22/09/2020 22:05,photo,animals,positive,70
1f0ed2b8-8531-416f-b694-a40a63f378a0,dislike,22/04/2021 12:57,photo,animals,negative,10
1f0ed2b8-8531-416f-b694-a40a63f378a0,hate,25/08/2020 19:07,photo,animals,negative,5
1f0ed2b8-8531-416f-b694-a40a63f378a0,want,29/07/2020 09:57,photo,animals,positive,70
1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,30/05/2021 10:36,photo,animals,negative,15
1f0ed2b8-8531-416f-b694-a40a63f378a0,like,15/01/2021 15:02,photo,animals,positive,50
1f0ed2b8-8531-416f-b694-a40a63f378a0,want,25/12/2020 12:50,photo,animals,positive,70
1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,27/03/2021 02:21,photo,animals,negative,15
1f0ed2b8-8531-416f-b694-a40a63f378a0,worried,12/03/2021 23:14,photo,animals,negative,12
1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,26/03/2021 14:59,photo,animals,positive,70
1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,21/10/2020 23:41,photo,animals,negative,15
1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,05/11/2020 10:04,photo,animals,positive,70
1f0ed2b8-8531-416f-b694-a40a63f378a0,worried,26/09/2020 19:41,photo,animals,negative,12
1f0ed2b8-8531-416f-b694-a40a63f378a0,love,01/03/2021 04:33,photo,animals,positive,65
1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,28/02/2021 17:05,photo,animals,positive,70
c0ea9b69-639e-42fe-8aa5-67f46036a17c,heart,11/01/2021 14:19,photo,animals,positive,60
c0ea9b69-639e-42fe-8aa5-67f46036a17c,intrigued,09/06/2021 00:21,photo,animals,positive,45
c0ea9b69-639e-42fe-8aa5-67f46036a17c,love,20/04/2021 14:50,photo,animals,positive,65
c0ea9b69-639e-42fe-8aa5-67f46036a17c,adore,21/08/2020 10:30,photo,animals,positive,72
c0ea9b69-639e-42fe-8aa5-67f46036a17c,want,02/10/2020 01:22,photo,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,worried,28/04/2021 01:20,audio,animals,negative,12
674507f9-c555-4876-89c7-c06b6db561c0,disgust,25/11/2020 01:40,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,super love,04/06/2021 17:17,audio,animals,positive,75
674507f9-c555-4876-89c7-c06b6db561c0,disgust,26/06/2020 09:34,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,cherish,25/05/2021 10:06,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,heart,08/06/2021 07:01,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,heart,25/12/2020 00:38,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,cherish,09/12/2020 04:55,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,disgust,03/11/2020 11:55,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,scared,01/05/2021 21:53,audio,animals,negative,15
674507f9-c555-4876-89c7-c06b6db561c0,intrigued,16/07/2020 11:31,audio,animals,positive,45
674507f9-c555-4876-89c7-c06b6db561c0,heart,09/03/2021 16:20,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,intrigued,13/12/2020 08:07,audio,animals,positive,45
674507f9-c555-4876-89c7-c06b6db561c0,cherish,24/05/2021 17:09,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,love,13/08/2020 18:01,audio,animals,positive,65
674507f9-c555-4876-89c7-c06b6db561c0,interested,01/01/2021 17:06,audio,animals,positive,30
674507f9-c555-4876-89c7-c06b6db561c0,indifferent,05/04/2021 20:27,audio,animals,neutral,20
674507f9-c555-4876-89c7-c06b6db561c0,hate,01/08/2020 11:03,audio,animals,negative,5
674507f9-c555-4876-89c7-c06b6db561c0,worried,26/11/2020 13:04,audio,animals,negative,12
674507f9-c555-4876-89c7-c06b6db561c0,hate,20/02/2021 06:13,audio,animals,negative,5
674507f9-c555-4876-89c7-c06b6db561c0,cherish,24/02/2021 21:09,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,heart,11/06/2021 11:02,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,cherish,30/05/2021 06:42,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,want,22/04/2021 05:45,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,super love,26/12/2020 15:26,audio,animals,positive,75
674507f9-c555-4876-89c7-c06b6db561c0,disgust,24/11/2020 21:06,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,scared,02/05/2021 01:36,audio,animals,negative,15
674507f9-c555-4876-89c7-c06b6db561c0,like,13/01/2021 11:17,audio,animals,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,17/02/2021 08:41,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,09/12/2020 05:06,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,07/12/2020 13:31,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,05/06/2021 13:36,video,healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,peeking,11/06/2021 02:55,video,healthy eating,neutral,35
1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,03/11/2020 05:33,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,30/04/2021 12:31,video,healthy eating,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,14/12/2020 08:10,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,interested,12/09/2020 11:52,video,healthy eating,positive,30
1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,16/07/2020 17:28,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,09/12/2020 08:55,video,healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,01/06/2021 23:02,video,healthy eating,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,26/02/2021 23:42,video,healthy eating,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,dislike,09/02/2021 18:44,video,healthy eating,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,22/04/2021 00:14,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,19/12/2020 13:43,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,scared,25/03/2021 10:53,video,healthy eating,negative,15
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,10/01/2021 06:12,video,healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,dislike,07/05/2021 18:36,video,healthy eating,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,interested,04/09/2020 21:33,video,healthy eating,positive,30
1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,09/04/2021 20:52,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,peeking,17/01/2021 21:16,video,healthy eating,neutral,35
1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,10/10/2020 21:10,video,healthy eating,neutral,20
1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,27/08/2020 05:05,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,23/12/2020 07:17,video,healthy eating,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,want,07/04/2021 21:44,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,07/03/2021 00:08,video,healthy eating,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,worried,03/05/2021 07:51,video,healthy eating,negative,12
1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,19/01/2021 22:02,video,healthy eating,neutral,20
1c77e474-0cc6-40ac-b48b-cbc511bffc77,love,21/06/2020 14:15,video,healthy eating,positive,65
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,04/05/2021 13:57,video,healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,17/07/2020 11:15,video,healthy eating,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,adore,16/03/2021 11:23,audio,animals,positive,72
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,10/02/2021 09:32,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,peeking,13/09/2020 02:13,audio,animals,neutral,35
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,26/02/2021 17:09,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,intrigued,14/01/2021 09:42,audio,animals,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,12/12/2020 09:47,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,adore,01/02/2021 07:45,audio,animals,positive,72
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,love,08/01/2021 23:07,audio,animals,positive,65
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,heart,20/12/2020 16:25,audio,animals,positive,60
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,30/03/2021 09:43,audio,animals,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,worried,29/06/2020 08:55,audio,animals,negative,12
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,disgust,20/05/2021 00:48,audio,animals,negative,0
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,17/05/2021 15:09,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,scared,15/02/2021 19:10,audio,animals,negative,15
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,29/06/2020 08:40,audio,animals,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,08/10/2020 07:58,audio,animals,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,30/08/2020 17:29,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,disgust,03/07/2020 07:07,audio,animals,negative,0
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,06/01/2021 06:34,audio,animals,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,03/08/2020 03:18,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,love,17/11/2020 18:02,audio,animals,positive,65
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,07/05/2021 17:26,audio,animals,negative,5
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,cherish,19/06/2020 02:11,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,dislike,17/06/2021 21:53,audio,animals,negative,10
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,super love,11/06/2021 01:12,audio,animals,positive,75
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,24/03/2021 15:45,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,14/09/2020 01:49,audio,animals,negative,5
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,worried,24/05/2021 13:13,audio,animals,negative,12
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,intrigued,29/03/2021 01:47,audio,animals,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,peeking,25/11/2020 00:03,audio,animals,neutral,35
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,cherish,11/04/2021 19:47,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,interested,27/06/2020 09:47,audio,animals,positive,30
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,heart,04/06/2021 04:02,audio,animals,positive,60
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,peeking,01/10/2020 15:27,audio,animals,neutral,35
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,cherish,30/06/2020 04:56,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,like,13/04/2021 18:01,audio,animals,positive,50
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,cherish,09/10/2020 11:00,audio,animals,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,19/12/2020 16:32,audio,animals,negative,5
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,adore,24/01/2021 20:00,audio,animals,positive,72
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,dislike,07/10/2020 03:06,audio,animals,negative,10
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,intrigued,08/05/2021 16:06,audio,animals,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,love,18/08/2020 07:50,audio,animals,positive,65
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,want,15/11/2020 18:14,GIF,healthy eating,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,hate,09/05/2021 21:24,GIF,healthy eating,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,like,03/05/2021 07:11,GIF,healthy eating,positive,50
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,peeking,03/10/2020 03:13,GIF,healthy eating,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,interested,16/01/2021 17:50,GIF,healthy eating,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,intrigued,28/04/2021 00:25,GIF,healthy eating,positive,45
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,peeking,17/07/2020 09:10,GIF,healthy eating,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,peeking,29/03/2021 05:41,GIF,healthy eating,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,cherish,24/01/2021 06:43,GIF,healthy eating,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,indifferent,22/01/2021 05:22,GIF,healthy eating,neutral,20
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,interested,02/08/2020 02:18,GIF,healthy eating,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,intrigued,05/01/2021 23:21,GIF,healthy eating,positive,45
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,cherish,04/04/2021 00:14,GIF,healthy eating,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,hate,10/01/2021 02:24,GIF,healthy eating,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,10/01/2021 01:45,GIF,healthy eating,negative,15
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,hate,08/12/2020 02:19,GIF,healthy eating,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,intrigued,12/01/2021 19:09,GIF,healthy eating,positive,45
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,cherish,10/05/2021 09:09,GIF,healthy eating,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,super love,02/09/2020 15:21,GIF,healthy eating,positive,75
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,cherish,11/06/2021 04:38,GIF,healthy eating,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,16/07/2020 20:31,GIF,healthy eating,negative,15
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,worried,20/07/2020 09:15,GIF,healthy eating,negative,12
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,peeking,04/07/2020 23:49,GIF,healthy eating,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,interested,01/11/2020 00:05,GIF,healthy eating,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,dislike,26/11/2020 06:49,GIF,healthy eating,negative,10
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,interested,29/05/2021 19:09,GIF,healthy eating,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,indifferent,25/12/2020 16:01,GIF,healthy eating,neutral,20
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,super love,11/07/2020 16:09,GIF,healthy eating,positive,75
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,love,22/12/2020 11:44,GIF,healthy eating,positive,65
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,peeking,16/03/2021 04:59,GIF,healthy eating,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,dislike,31/07/2020 00:01,GIF,healthy eating,negative,10
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,heart,22/09/2020 10:36,GIF,healthy eating,positive,60
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,07/03/2021 22:56,GIF,healthy eating,negative,15
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,intrigued,09/11/2020 05:45,video,travel,positive,45
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,20/08/2020 03:33,video,travel,positive,60
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,peeking,01/01/2021 20:53,video,travel,neutral,35
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,disgust,04/06/2021 05:51,video,travel,negative,0
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,10/05/2021 23:32,video,travel,positive,60
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,adore,09/09/2020 19:40,video,travel,positive,72
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,17/12/2020 04:03,video,travel,neutral,20
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,want,13/11/2020 02:27,video,travel,positive,70
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,21/10/2020 09:32,video,travel,positive,75
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,disgust,11/03/2021 03:37,video,travel,negative,0
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,like,27/10/2020 12:38,video,travel,positive,50
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,scared,02/09/2020 23:53,video,travel,negative,15
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,scared,19/11/2020 22:02,video,travel,negative,15
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,interested,14/01/2021 06:55,video,travel,positive,30
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,peeking,21/06/2020 05:39,video,travel,neutral,35
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,16/04/2021 11:22,video,travel,negative,10
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,like,07/05/2021 03:01,video,travel,positive,50
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,intrigued,14/04/2021 10:36,video,travel,positive,45
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,17/07/2020 06:40,video,travel,negative,10
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,04/08/2020 08:43,video,travel,positive,75
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,peeking,08/07/2020 17:23,video,travel,neutral,35
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,26/10/2020 21:19,video,travel,negative,10
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,19/12/2020 06:05,video,travel,neutral,20
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,worried,14/12/2020 21:25,video,travel,negative,12
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,love,23/02/2021 17:59,video,travel,positive,65
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,14/11/2020 02:36,video,travel,positive,60
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,adore,28/11/2020 19:19,video,travel,positive,72
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,worried,25/11/2020 22:03,video,travel,negative,12
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,want,30/07/2020 09:50,video,travel,positive,70
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,disgust,13/11/2020 19:01,video,travel,negative,0
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,like,30/05/2021 15:25,video,travel,positive,50
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,10/08/2020 05:57,video,travel,positive,75
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,03/05/2021 15:41,video,travel,positive,60
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,intrigued,08/09/2020 06:25,video,travel,positive,45
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,cherish,24/12/2020 16:20,video,travel,positive,70
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,adore,05/07/2020 05:37,video,travel,positive,72
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,30/12/2020 12:06,video,travel,positive,60
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,08/05/2021 01:01,video,travel,neutral,20
fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,06/02/2021 16:06,photo,cooking,negative,10
fd060448-7b3e-4626-b3ca-44bfe764e26f,disgust,25/09/2020 12:49,photo,cooking,negative,0
fd060448-7b3e-4626-b3ca-44bfe764e26f,worried,05/08/2020 09:53,photo,cooking,negative,12
fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,26/03/2021 01:17,photo,cooking,negative,15
fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,22/10/2020 09:37,photo,cooking,negative,5
fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,13/05/2021 10:47,photo,cooking,negative,10
fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,31/10/2020 00:50,photo,cooking,negative,5
fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,02/11/2020 05:53,photo,cooking,positive,72
fd060448-7b3e-4626-b3ca-44bfe764e26f,love,01/09/2020 09:20,photo,cooking,positive,65
fd060448-7b3e-4626-b3ca-44bfe764e26f,love,15/02/2021 02:52,photo,cooking,positive,65
fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,05/07/2020 14:48,photo,cooking,positive,75
fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,09/11/2020 02:34,photo,cooking,negative,5
fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,11/04/2021 16:00,photo,cooking,negative,10
fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,05/07/2020 21:55,photo,cooking,negative,10
fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,04/10/2020 04:33,photo,cooking,negative,15
fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,07/01/2021 08:43,photo,cooking,positive,70
fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,02/10/2020 12:56,photo,cooking,negative,5
fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,04/02/2021 16:16,photo,cooking,negative,10
fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,10/03/2021 01:13,photo,cooking,negative,5
fd060448-7b3e-4626-b3ca-44bfe764e26f,want,18/03/2021 04:51,photo,cooking,positive,70
